InstitutionID,Symbol,ShortName,EndDate,TotalShare,UnCriculationShares,CirculatingShares,LmtdStateOwnedShares,LmtdStateOwnedSharesRatio,EquityStructureDiversity,MixedEquityStructureOrNOT,NSttOwnedShrhlderRatioSum,OwnershipConcentration,NSttOwnedShrhlderPartic,EquityBalance,EquityIntegration,EquityStrucHerfindalIndex,EquityStrucEntropyIndex,Score_NonStateCapital,Score_EquityDiversity,Score_EquityBalance,Score_EquityIntegration,Score_OpenGovernance,MixedOwnershipScore,MixedOwnershipLevel,ReformStatus
106396,600623,华谊集团,2024-12-31,2131449598.0,21579355.0,2109870243.0,,,4.0,0,2.36,59.76,0.0395,6.3801,4.1115,0.9231,0.2086,1.29,10.74,3.8,1.2,5.01,22.05,初步混改,尚未发生混改
102288,000737,北方铜业,2024-12-31,1772456167.0,186975.0,1772269192.0,,,3.0,0,4.74,70.47,0.0673,10.1217,7.2113,0.8734,0.2742,2.51,8.27,4.34,2.7,4.22,22.04,初步混改,尚未发生混改
101656,000028,国药一致,2025-12-31,556565077.0,7160947.0,549404130.0,7157501.0,1.286,4.0,0,2.8,62.19,0.045,4.9946,4.7146,0.9128,0.2285,1.52,10.91,3.28,1.46,4.85,22.01,初步混改,尚未发生混改
101601,000717,中南股份,2024-12-31,2423845590.0,309375.0,2423536215.0,,,4.0,0,2.09,55.15,0.0379,3.9471,3.9389,0.9263,0.1949,1.17,10.65,3.48,1.12,5.58,22.0,初步混改,尚未发生混改
107779,601965,中国汽研,2024-12-31,1003285687.0,9927420.0,993358267.0,,,3.0,0,4.36,66.64,0.0654,8.1801,7.0006,0.8766,0.2705,2.34,8.23,4.13,2.57,4.72,21.99,初步混改,尚未发生混改
101438,000999,华润三九,2025-12-31,1664217858.0,1523856.0,1662694002.0,850459.0,0.0511,3.0,0,4.88,70.53,0.0692,7.7191,7.4334,0.8688,0.2995,2.59,8.49,3.71,2.81,4.39,21.97,初步混改,尚未发生混改
105893,600420,国药现代,2025-12-31,1341172692.0,,1341172692.0,,,3.0,0,2.82,61.05,0.0462,15.7895,4.8429,0.9111,0.2123,1.54,7.77,6.13,1.52,4.94,21.9,初步混改,尚未发生混改
101292,002204,大连重工,2024-12-31,1931370032.0,,1931370032.0,,,4.0,0,3.16,65.63,0.0481,5.082,5.0584,0.9069,0.2421,1.7,11.01,3.08,1.62,4.47,21.87,初步混改,尚未发生混改
10402949,300722,新余国科,2025-12-31,276756480.0,,276756480.0,,,4.0,0,3.22,69.25,0.0465,8.5095,4.8766,0.9101,0.2313,1.71,10.92,3.79,1.53,3.87,21.83,初步混改,尚未发生混改
101671,000088,盐田港,2024-12-31,5199483346.0,2950347873.0,2249135473.0,2413274931.0,46.4137,3.0,0,7.15,85.82,0.0833,10.4593,9.0886,0.8459,0.3153,3.66,8.63,3.39,3.58,2.48,21.74,初步混改,尚未发生混改
105603,600088,中视传媒,2025-12-31,397706400.0,,397706400.0,,,2.0,0,5.27,62.16,0.0848,9.6928,9.2635,0.8448,0.2903,2.86,4.4,5.08,3.66,5.73,21.73,初步混改,尚未发生混改
10601759,301638,南网数字,2025-12-31,3179650230.0,2944670071.0,234980159.0,2618378372.0,82.348,3.0,0,6.52,83.33,0.0782,10.3657,8.4885,0.853,0.3246,3.35,8.71,3.52,3.29,2.83,21.7,初步混改,尚未发生混改
106216,600812,华北制药,2025-12-31,1715730370.0,,1715730370.0,,,4.0,0,2.13,61.44,0.0347,8.8455,3.5913,0.9323,0.1878,1.16,10.6,4.36,0.94,4.6,21.66,初步混改,尚未发生混改
105514,601825,沪农商行,2024-12-31,9644444445.0,327860836.0,9316583609.0,,,2.0,0,3.48,60.91,0.0571,37.4596,6.0596,0.8923,0.219,1.9,3.83,8.7,2.06,5.16,21.64,初步混改,尚未发生混改
10408567,001965,招商公路,2025-12-31,6795094992.0,,6795094992.0,,,3.0,0,6.63,83.96,0.079,10.6216,8.5736,0.8526,0.315,3.41,8.63,3.54,3.32,2.69,21.58,初步混改,尚未发生混改
10149490,920394,民士达,2025-12-31,146250000.0,1077188.0,145172812.0,,,3.0,0,5.08,72.3,0.0703,7.6702,7.5573,0.8678,0.2888,2.68,8.39,3.56,2.85,4.08,21.55,初步混改,尚未发生混改
101496,000607,华媒控股,2024-12-31,1017698410.0,132684260.0,885014150.0,132491604.0,13.0187,3.0,0,3.1,56.62,0.0548,6.2538,5.7922,0.896,0.2285,1.72,7.91,4.19,1.94,5.78,21.54,初步混改,尚未发生混改
101325,000789,万年青,2025-12-31,797407415.0,,797407415.0,,,3.0,0,2.81,52.63,0.0534,6.3231,5.6403,0.8983,0.2292,1.59,7.91,4.52,1.86,5.66,21.54,初步混改,尚未发生混改
107633,601555,东吴证券,2024-12-31,4968702837.0,,4968702837.0,,,2.0,0,3.31,44.63,0.0742,13.6046,8.0106,0.8627,0.2643,1.95,4.18,7.32,3.1,4.99,21.54,初步混改,尚未发生混改
103355,002644,佛慈制药,2025-12-31,510657000.0,,510657000.0,,,3.0,0,4.36,66.79,0.0653,7.0745,6.9838,0.8771,0.2654,2.34,8.2,3.75,2.56,4.67,21.51,初步混改,尚未发生混改
101515,000709,河钢股份,2024-12-31,10337121092.0,1708694.0,10335412398.0,,,4.0,0,2.9,66.71,0.0435,7.1061,4.5447,0.9157,0.2235,1.55,10.87,3.5,1.39,4.16,21.47,初步混改,尚未发生混改
105188,600369,西南证券,2025-12-31,6645109124.0,,6645109124.0,,,3.0,0,3.45,64.76,0.0533,11.691,5.6271,0.8977,0.2449,1.86,8.03,5.05,1.85,4.68,21.47,初步混改,尚未发生混改
105139,600272,开开实业,2025-12-31,262651945.0,22651945.0,240000000.0,19651945.0,7.4821,3.0,0,2.24,38.0,0.0589,7.0,6.264,0.8873,0.2648,1.38,8.19,5.8,2.19,3.84,21.4,初步混改,尚未发生混改
10109094,603069,海汽集团,2024-12-31,316000000.0,,316000000.0,,,3.0,0,3.22,59.47,0.0541,7.5765,5.7244,0.8967,0.2356,1.77,7.95,4.36,1.91,5.4,21.39,初步混改,尚未发生混改
101288,000850,华茂股份,2024-12-31,943665009.0,268130.0,943396879.0,,,3.0,0,2.64,49.04,0.0538,5.6897,5.6897,0.8969,0.2435,1.52,8.02,4.63,1.89,5.23,21.28,初步混改,尚未发生混改
101550,000825,太钢不锈,2024-12-31,5706913596.0,10665800.0,5696247796.0,,,4.0,0,3.18,67.67,0.047,5.0324,4.931,0.909,0.2397,1.7,10.98,2.88,1.56,4.15,21.27,初步混改,尚未发生混改
101788,000753,漳州发展,2025-12-31,991481071.0,,991481071.0,,,3.0,0,2.21,42.17,0.0524,7.6683,5.5305,0.8993,0.2414,1.32,8.0,5.75,1.83,4.21,21.11,初步混改,尚未发生混改
106342,600482,中国动力,2024-12-31,2252762816.0,,2252762816.0,,,2.0,0,4.43,63.27,0.07,17.7058,7.5289,0.8698,0.2537,2.4,4.09,6.6,2.84,5.17,21.11,初步混改,尚未发生混改
105927,600299,安迪苏,2025-12-31,3079779257.0,397877984.0,2681901273.0,148221489.0,4.8127,5.0,0,3.9,80.42,0.0485,5.2216,5.0967,0.9062,0.2506,2.02,13.07,1.94,1.65,2.41,21.09,初步混改,尚未发生混改
103123,200771,杭汽轮B,2024-12-31,1175009597.0,760403289.0,414606308.0,748526688.0,63.7039,3.0,0,4.2509,67.9509,0.0626,7.2417,6.6733,0.8811,0.2717,2.27,8.24,3.69,2.38,4.5,21.08,初步混改,尚未发生混改
10847,601106,中国一重,2024-12-31,6857782927.0,,6857782927.0,,,4.0,0,3.03,66.91,0.0453,4.7433,4.7433,0.9123,0.2303,1.62,10.92,2.84,1.47,4.19,21.04,初步混改,尚未发生混改
10371908,920239,长虹能源,2024-12-31,130053003.0,80342919.0,49710084.0,78400000.0,60.2831,3.0,0,3.7654,64.0485,0.0588,6.2462,6.2462,0.8878,0.2613,2.03,8.16,3.64,2.17,4.95,20.96,初步混改,尚未发生混改
107548,600663,陆家嘴,2024-12-31,5035153679.0,1000956239.0,4034197440.0,951696979.0,18.9011,4.0,0,3.62,72.01,0.0503,5.8199,5.2932,0.9035,0.2362,1.91,10.95,2.78,1.73,3.55,20.93,初步混改,尚未发生混改
10488890,301339,通行宝,2025-12-31,580333320.0,412272451.0,168060869.0,401739131.0,69.2256,5.0,0,2.8,73.26,0.0382,5.778,3.9739,0.9257,0.2031,1.47,12.71,2.52,1.15,3.04,20.89,初步混改,尚未发生混改
107603,600463,空港股份,2024-12-31,300000000.0,,300000000.0,,,3.0,0,3.99,67.36,0.0592,8.09,6.2964,0.8876,0.2519,2.13,8.08,3.96,2.2,4.43,20.81,初步混改,尚未发生混改
10402112,300711,广哈通信,2025-12-31,249170606.0,744912.0,248425694.0,,,4.0,0,3.21,69.54,0.0462,4.8394,4.8394,0.9105,0.2375,1.71,10.96,2.67,1.51,3.85,20.71,初步混改,尚未发生混改
104775,600022,山东钢铁,2024-12-31,10698849554.0,,10698849554.0,,,4.0,0,2.13,61.18,0.0348,5.3343,3.6071,0.932,0.1876,1.16,10.6,3.33,0.94,4.64,20.68,初步混改,尚未发生混改
10228,600853,龙建股份,2024-12-31,1014777546.0,3335700.0,1011441846.0,,,3.0,0,2.4,46.79,0.0513,5.4521,5.4066,0.9014,0.2374,1.4,7.96,4.72,1.78,4.83,20.68,初步混改,尚未发生混改
101447,000899,赣能股份,2025-12-31,975677760.0,,975677760.0,,,4.0,0,3.33,74.33,0.0448,8.8142,4.6901,0.9132,0.2285,1.75,10.91,3.44,1.46,3.11,20.66,初步混改,尚未发生混改
10381189,605006,山东玻纤,2025-12-31,610967990.0,10950200.0,600017790.0,,,4.0,0,3.06,69.6,0.044,5.9085,4.5987,0.9148,0.221,1.63,10.85,2.92,1.41,3.74,20.53,初步混改,尚未发生混改
10113807,603099,长白山,2025-12-31,272355860.0,5685860.0,266670000.0,2310740.0,0.8484,4.0,0,2.99,68.43,0.0437,5.1366,4.5691,0.9155,0.2167,1.59,10.81,2.81,1.39,3.88,20.49,初步混改,尚未发生混改
10326483,002827,高争民爆,2025-12-31,277046000.0,1047275.0,275998725.0,,,4.0,0,2.05,59.6,0.0344,3.5727,3.5621,0.9329,0.1808,1.12,10.57,2.99,0.92,4.84,20.44,初步混改,尚未发生混改
10108471,601900,南方传媒,2024-12-31,895876566.0,,895876566.0,,,2.0,0,5.84,69.12,0.0845,9.4821,9.2288,0.8453,0.2896,3.11,4.39,4.47,3.63,4.73,20.33,初步混改,尚未发生混改
103206,002267,陕天然气,2024-12-31,1112075445.0,,1112075445.0,,,3.0,0,4.4,70.25,0.0626,6.8291,6.6819,0.8817,0.2578,2.33,8.13,3.35,2.39,4.1,20.3,初步混改,尚未发生混改
106309,600456,宝钛股份,2024-12-31,477777539.0,,477777539.0,,,3.0,0,2.84,58.84,0.0483,5.9452,5.0714,0.9071,0.2238,1.56,7.88,3.83,1.63,5.36,20.26,初步混改,尚未发生混改
10134610,920946,森萱医药,2024-12-31,426918340.0,131250.0,426787090.0,,,3.0,0,5.3223,77.6369,0.0686,7.3599,7.3599,0.8708,0.2832,2.77,8.35,3.03,2.78,3.27,20.19,初步混改,尚未发生混改
101662,000068,华控赛格,2025-12-31,1006671464.0,,1006671464.0,,,2.0,0,3.08,46.13,0.0668,11.6314,7.1545,0.8754,0.2452,1.8,4.03,6.67,2.67,5.0,20.16,初步混改,尚未发生混改
10883,601098,中南传媒,2025-12-31,1796000000.0,,1796000000.0,,,3.0,0,4.38,71.57,0.0612,7.1266,6.5188,0.8835,0.2684,2.31,8.22,3.34,2.33,3.95,20.15,初步混改,尚未发生混改
105954,600098,广州发展,2025-12-31,3505864981.0,,3505864981.0,,,5.0,0,2.95,77.0,0.0383,5.0906,3.9838,0.9252,0.2146,1.54,12.8,2.05,1.16,2.56,20.1,初步混改,尚未发生混改
106131,600676,交运股份,2025-12-31,1028492944.0,,1028492944.0,,,2.0,0,3.61,55.7,0.0648,9.934,6.9303,0.8788,0.24,2.01,3.98,5.42,2.54,6.11,20.07,初步混改,尚未发生混改
102280,000628,高新发展,2024-12-31,352280000.0,160197415.0,192082585.0,145291090.0,41.2431,4.0,0,1.47,54.93,0.0268,3.0067,2.7497,0.9475,0.1486,0.82,10.34,3.12,0.53,5.22,20.04,初步混改,尚未发生混改
10523395,688538,和辉光电,2024-12-31,13832003883.0,8079768158.0,5752235725.0,8057201900.0,58.2504,3.0,0,5.14,78.27,0.0657,8.824,7.0286,0.8759,0.2745,2.67,8.27,3.38,2.58,3.09,19.99,未混改或极低混改,尚未发生混改
10114116,688631,莱斯信息,2024-12-31,163470000.0,102234800.0,61235200.0,100234800.0,61.3169,3.0,0,4.94,76.85,0.0643,8.1897,6.8697,0.8782,0.2747,2.58,8.27,3.31,2.5,3.27,19.93,未混改或极低混改,尚未发生混改
104874,600019,宝钢股份,2024-12-31,21985240734.0,127321750.0,21857918984.0,,,3.0,0,4.43,74.98,0.0591,10.1165,6.2792,0.8875,0.2585,2.32,8.13,3.89,2.19,3.38,19.91,未混改或极低混改,尚未发生混改
106108,600724,宁波富达,2025-12-31,1445241071.0,298407.0,1444942664.0,,,5.0,0,3.38,80.33,0.0421,4.6977,4.3925,0.9182,0.2283,1.75,12.9,1.72,1.32,2.21,19.9,未混改或极低混改,尚未发生混改
102273,000537,中绿电,2024-12-31,2066602352.0,,2066602352.0,,,5.0,0,2.91,76.52,0.038,4.2414,3.9533,0.9258,0.2124,1.52,12.77,1.85,1.13,2.61,19.88,未混改或极低混改,尚未发生混改
102450,002116,中国海诚,2024-12-31,466056258.0,8883031.0,457173227.0,,,4.0,0,1.8,59.47,0.0303,3.8701,3.1212,0.9409,0.1593,0.99,10.41,3.02,0.71,4.69,19.81,未混改或极低混改,尚未发生混改
105445,600178,东安动力,2025-12-31,466476161.0,,466476161.0,,,3.0,0,2.36,53.29,0.0443,4.6338,4.6338,0.9149,0.1975,1.33,7.67,3.88,1.42,5.46,19.76,未混改或极低混改,尚未发生混改
105975,600307,酒钢宏兴,2024-12-31,6263357424.0,,6263357424.0,,,4.0,0,1.95,60.74,0.0321,3.3169,3.3169,0.9373,0.1695,1.06,10.49,2.81,0.8,4.59,19.76,未混改或极低混改,尚未发生混改
104104,600918,中泰证券,2025-12-31,7918340996.0,3992493677.0,3925847319.0,3547604856.0,44.8024,3.0,0,3.18,66.35,0.0479,9.5639,5.034,0.9077,0.2233,1.7,7.87,4.3,1.62,4.27,19.76,未混改或极低混改,尚未发生混改
10839,601008,连云港,2025-12-31,1240638006.0,,1240638006.0,,,3.0,0,2.89,61.79,0.0468,7.0903,4.9066,0.9101,0.2142,1.57,7.79,3.93,1.55,4.86,19.71,未混改或极低混改,尚未发生混改
105998,600131,国网信通,2024-12-31,1201759044.0,5853895.0,1195905149.0,,,3.0,0,3.52,67.44,0.0522,8.0274,5.5069,0.9001,0.232,1.88,7.93,3.85,1.82,4.22,19.7,未混改或极低混改,尚未发生混改
101629,000019,深粮控股,2024-12-31,1152535254.0,684569567.0,467965687.0,669184735.0,58.062,5.0,0,2.6,74.62,0.0348,4.0759,3.6101,0.9318,0.1984,1.36,12.67,1.92,0.95,2.77,19.67,未混改或极低混改,尚未发生混改
10333250,688151,华强科技,2024-12-31,344500000.0,242346800.0,102153200.0,242346800.0,70.3474,3.0,0,4.9,78.42,0.0625,10.7645,6.6649,0.8824,0.2471,2.55,8.04,3.83,2.38,2.87,19.67,未混改或极低混改,尚未发生混改
102816,300046,台基股份,2025-12-31,236531371.0,,236531371.0,,,3.0,0,1.68,28.0,0.06,6.383,6.383,0.8857,0.2641,1.15,8.18,5.63,2.24,2.42,19.63,未混改或极低混改,尚未发生混改
105934,600075,新疆天业,2025-12-31,1707363785.0,,1707363785.0,,,3.0,0,2.38,56.67,0.042,5.7061,4.3839,0.9189,0.1969,1.32,7.66,3.88,1.32,5.44,19.62,未混改或极低混改,尚未发生混改
10186244,688563,航材股份,2025-12-31,450000000.0,333011007.0,116988993.0,308743057.0,68.6096,3.0,0,4.68,75.54,0.062,7.7818,6.6046,0.8826,0.2623,2.45,8.17,3.24,2.36,3.36,19.57,未混改或极低混改,尚未发生混改
106007,600333,长春燃气,2024-12-31,609030684.0,,609030684.0,,,4.0,0,1.88,60.63,0.031,3.2,3.2,0.9395,0.1613,1.03,10.44,2.78,0.74,4.56,19.54,未混改或极低混改,尚未发生混改
107600,002181,粤传媒,2025-12-31,1161058174.0,26537993.0,1134520181.0,,,4.0,0,2.52,68.37,0.0369,5.2897,3.8269,0.9283,0.1889,1.34,10.61,2.77,1.05,3.65,19.43,未混改或极低混改,尚未发生混改
102958,300080,易成新能,2024-12-31,1873380436.0,3259708.0,1870120728.0,,,5.0,0,1.92,70.5,0.0272,4.7785,2.7997,0.9465,0.1606,1.02,12.43,2.33,0.54,3.08,19.4,未混改或极低混改,尚未发生混改
101504,000600,建投能源,2024-12-31,1809299376.0,719248500.0,1090050876.0,701495667.0,38.7717,4.0,0,2.65,68.94,0.0384,4.0776,3.9976,0.9251,0.2052,1.41,10.73,2.42,1.17,3.67,19.39,未混改或极低混改,尚未发生混改
101820,000655,金岭矿业,2025-12-31,595340230.0,,595340230.0,,,3.0,0,3.22,64.21,0.0501,5.5128,5.2796,0.9037,0.2284,1.74,7.9,3.32,1.73,4.63,19.32,未混改或极低混改,尚未发生混改
101444,000791,甘肃能源,2025-12-31,3243839742.0,1308221456.0,1935618286.0,1308202206.0,40.3288,5.0,0,3.22,81.51,0.0395,5.0925,4.1129,0.9231,0.2144,1.66,12.79,1.7,1.21,1.93,19.3,未混改或极低混改,尚未发生混改
101607,000755,山西高速,2024-12-31,1467310196.0,,1467310196.0,,,4.0,0,4.11,82.26,0.05,7.0353,5.2591,0.9038,0.2415,2.12,11.0,2.32,1.72,2.11,19.27,未混改或极低混改,尚未发生混改
106475,600780,通宝能源,2024-12-31,1146502523.0,,1146502523.0,,,4.0,0,2.17,64.89,0.0334,3.7851,3.4598,0.9347,0.1791,1.17,10.55,2.6,0.87,4.06,19.25,未混改或极低混改,尚未发生混改
102281,000629,钒钛股份,2025-12-31,9290947845.0,619896.0,9290327949.0,,,3.0,0,2.24,59.4,0.0377,8.1544,3.9188,0.9268,0.1851,1.23,7.59,4.37,1.09,4.93,19.21,未混改或极低混改,尚未发生混改
10133165,601611,中国核建,2024-12-31,3011550670.0,,3011550670.0,,,4.0,0,3.15,73.97,0.0426,5.5458,4.4479,0.9177,0.2068,1.65,10.74,2.46,1.34,3.02,19.21,未混改或极低混改,尚未发生混改
106198,600500,中化国际,2025-12-31,3588523593.0,217290.0,3588306303.0,,,3.0,0,2.69,59.94,0.0449,4.954,4.6987,0.9135,0.2095,1.47,7.75,3.44,1.46,5.07,19.19,未混改或极低混改,尚未发生混改
106378,600550,保变电气,2025-12-31,1841528480.0,,1841528480.0,,,3.0,0,2.3,57.9,0.0397,6.0558,4.1367,0.9229,0.1946,1.27,7.65,3.84,1.22,5.22,19.19,未混改或极低混改,尚未发生混改
107535,600746,江苏索普,2025-12-31,1167842884.0,1760537.0,1166082347.0,1760537.0,0.1508,4.0,0,3.98,79.37,0.0501,5.3017,5.2792,0.9041,0.2231,2.06,10.86,2.06,1.73,2.44,19.15,未混改或极低混改,尚未发生混改
107892,600783,鲁信创投,2024-12-31,744359294.0,,744359294.0,,,4.0,0,3.03,72.6,0.0417,4.3553,4.3553,0.9191,0.2109,1.6,10.76,2.24,1.31,3.22,19.12,未混改或极低混改,尚未发生混改
103987,601518,吉林高速,2025-12-31,1890553169.0,,1890553169.0,,,4.0,0,2.72,71.11,0.0383,5.0046,3.9772,0.9256,0.2001,1.44,10.69,2.49,1.15,3.33,19.1,未混改或极低混改,尚未发生混改
107533,600744,华银电力,2024-12-31,2031124274.0,,2031124274.0,,,4.0,0,1.05,56.33,0.0186,3.5035,1.8994,0.9632,0.1097,0.58,10.18,3.12,0.27,4.92,19.07,未混改或极低混改,尚未发生混改
104134,601999,出版传媒,2025-12-31,550914700.0,0.0,550914700.0,,,3.0,0,4.17,71.69,0.0582,6.1759,6.1759,0.8898,0.2409,2.2,7.99,2.99,2.13,3.74,19.06,未混改或极低混改,尚未发生混改
101420,000958,电投产融,2024-12-31,5383418520.0,22500.0,5383396020.0,,,4.0,0,3.69,80.69,0.0457,7.4156,4.7922,0.9117,0.2236,1.91,10.87,2.52,1.49,2.19,18.99,未混改或极低混改,尚未发生混改
10492937,601399,国机重装,2025-12-31,7213555890.0,,7213555890.0,,,3.0,0,4.2,75.83,0.0554,8.9077,5.8635,0.8941,0.2479,2.2,8.05,3.49,1.99,3.15,18.87,未混改或极低混改,尚未发生混改
101212,000985,大庆华科,2024-12-31,129639500.0,0.0,129639500.0,,,3.0,0,3.5,68.12,0.0514,6.3602,5.4163,0.9019,0.2223,1.87,7.86,3.26,1.78,4.06,18.84,未混改或极低混改,尚未发生混改
104097,601059,信达证券,2025-12-31,3243000000.0,2551400000.0,691600000.0,2551400000.0,78.6741,4.0,0,4.36,84.26,0.0517,5.5421,5.4568,0.9004,0.2493,2.24,11.06,1.75,1.8,1.9,18.75,未混改或极低混改,尚未发生混改
107575,600814,杭州解百,2025-12-31,735078598.0,,735078598.0,,,4.0,0,2.36,68.76,0.0343,3.5542,3.5542,0.933,0.1858,1.26,10.59,2.25,0.92,3.55,18.56,未混改或极低混改,尚未发生混改
107865,600834,申通地铁,2025-12-31,477381905.0,0.0,477381905.0,,,3.0,0,2.84,63.02,0.0451,4.8605,4.7192,0.9135,0.2017,1.54,7.7,3.18,1.46,4.59,18.47,未混改或极低混改,尚未发生混改
105521,600248,陕建股份,2024-12-31,3767582286.0,86890000.0,3680692286.0,8190000.0,0.2174,4.0,0,2.94,74.52,0.0395,4.4331,4.1073,0.9232,0.209,1.54,10.75,2.07,1.2,2.9,18.46,未混改或极低混改,尚未发生混改
10134966,920087,秋乐种业,2024-12-31,165200000.0,4113675.0,161086325.0,,,2.0,0,3.2475,59.2324,0.0548,12.1498,5.8007,0.8964,0.2125,1.78,3.77,5.6,1.95,5.33,18.43,未混改或极低混改,尚未发生混改
106175,600705,中航产融,2023-12-31,8824894266.0,20469433.0,8804424833.0,,,3.0,0,1.83,54.67,0.0335,4.5899,3.4633,0.9348,0.1668,1.02,7.47,3.62,0.87,5.38,18.36,未混改或极低混改,尚未发生混改
105775,600339,中油工程,2025-12-31,5583147471.0,,5583147471.0,,,4.0,0,3.12,78.86,0.0396,6.7841,4.1194,0.923,0.2095,1.62,10.75,2.37,1.21,2.28,18.24,未混改或极低混改,尚未发生混改
101191,000937,冀中能源,2024-12-31,3533546850.0,100152698.0,3433394152.0,100149623.0,2.8343,3.0,0,3.62,75.31,0.0481,11.0332,5.0495,0.9079,0.2139,1.9,7.79,3.98,1.62,2.94,18.23,未混改或极低混改,尚未发生混改
10362012,601136,首创证券,2025-12-31,2733333800.0,,2733333800.0,,,5.0,0,3.21,85.6,0.0375,5.6544,3.8961,0.9269,0.2042,1.64,12.72,1.49,1.08,1.27,18.19,未混改或极低混改,尚未发生混改
105870,600168,武汉控股,2025-12-31,993397569.0,,993397569.0,,,2.0,0,4.04,64.12,0.063,10.0548,6.7244,0.8819,0.2352,2.18,3.95,4.77,2.42,4.86,18.18,未混改或极低混改,尚未发生混改
105906,600278,东方创业,2024-12-31,877770565.0,6346840.0,871423725.0,,,4.0,0,2.08,68.35,0.0304,4.2728,3.1387,0.9405,0.1637,1.11,10.46,2.41,0.72,3.46,18.16,未混改或极低混改,尚未发生混改
10221094,300788,中信出版,2025-12-31,190151515.0,,190151515.0,,,5.0,0,2.11,75.61,0.0279,3.3652,2.8707,0.9453,0.1587,1.1,12.4,1.58,0.57,2.35,18.01,未混改或极低混改,尚未发生混改
10441948,301238,瑞泰新材,2024-12-31,733333300.0,520000000.0,213333300.0,520000000.0,70.9091,4.0,0,2.83,74.51,0.038,4.1508,3.9481,0.9264,0.1876,1.48,10.6,1.98,1.12,2.78,17.97,未混改或极低混改,尚未发生混改
102234,002462,嘉事堂,2025-12-31,291707120.0,236701.0,291470419.0,,,3.0,0,1.21,43.04,0.0281,8.4262,2.8927,0.945,0.1475,0.72,7.34,5.64,0.59,3.54,17.83,未混改或极低混改,尚未发生混改
107547,600662,外服控股,2024-12-31,2283496485.0,13713791.0,2269782694.0,,,4.0,0,3.0,77.01,0.039,4.1993,4.0535,0.9242,0.2044,1.56,10.72,1.8,1.18,2.52,17.79,未混改或极低混改,尚未发生混改
101475,000514,渝开发,2025-12-31,843770965.0,,843770965.0,,,4.0,0,1.68,64.87,0.0259,2.6586,2.6586,0.9492,0.1451,0.9,10.32,2.25,0.5,3.8,17.78,未混改或极低混改,尚未发生混改
10120934,603999,读者传媒,2025-12-31,576000000.0,,576000000.0,,,4.0,0,1.26,62.9,0.02,2.1784,2.0441,0.9605,0.1189,0.68,10.21,2.33,0.31,4.01,17.54,未混改或极低混改,尚未发生混改
10134764,300847,中船汉光,2024-12-31,296010000.0,,296010000.0,,,4.0,0,1.16,64.31,0.018,4.3139,1.8369,0.9644,0.1084,0.63,10.17,2.68,0.25,3.78,17.51,未混改或极低混改,尚未发生混改
105506,300388,节能国祯,2025-12-31,681042231.0,,681042231.0,,,3.0,0,2.13,65.79,0.0324,9.9347,3.3459,0.9369,0.1629,1.14,7.45,4.23,0.83,3.85,17.5,未混改或极低混改,尚未发生混改
101279,002140,东华科技,2025-12-31,708013872.0,1052497.0,706961375.0,,,3.0,0,3.27,71.43,0.0458,6.9456,4.7975,0.9121,0.2045,1.73,7.72,3.11,1.5,3.42,17.47,未混改或极低混改,尚未发生混改
10460326,003013,地铁设计,2025-12-31,408326898.0,8379810.0,399947088.0,,,5.0,0,2.53,81.57,0.031,3.3215,3.2009,0.9392,0.1783,1.31,12.55,1.14,0.75,1.64,17.37,未混改或极低混改,尚未发生混改
106144,600651,飞乐音响,2025-12-31,2507028015.0,,2507028015.0,,,4.0,0,1.5,67.58,0.0222,4.5154,2.27,0.9563,0.1291,0.8,10.26,2.47,0.39,3.36,17.28,未混改或极低混改,尚未发生混改
105885,600169,ST 太重,2025-12-31,3347103170.0,13961670.0,3333141500.0,,,3.0,0,1.54,54.26,0.0284,2.9926,2.9211,0.9447,0.1393,0.86,7.29,3.19,0.61,5.12,17.08,未混改或极低混改,尚未发生混改
102596,002190,成飞集成,2025-12-31,358729343.0,,358729343.0,,,3.0,0,1.5,52.7,0.0285,2.9898,2.9297,0.9443,0.149,0.85,7.34,3.32,0.63,4.93,17.07,未混改或极低混改,尚未发生混改
106338,600458,时代新材,2025-12-31,931180500.0,121431228.0,809749272.0,87874381.0,9.4369,3.0,0,1.37,51.68,0.0265,4.3617,2.7231,0.948,0.1407,0.78,7.3,3.72,0.52,4.73,17.05,未混改或极低混改,尚未发生混改
101660,000919,金陵药业,2025-12-31,621924528.0,157800.0,621766728.0,,,2.0,0,2.64,50.61,0.0522,6.3294,5.5034,0.9011,0.2048,1.5,3.72,4.66,1.82,5.23,16.94,未混改或极低混改,尚未发生混改
10123239,600023,浙能电力,2024-12-31,13408732749.0,,13408732749.0,,,3.0,0,4.66,83.06,0.0561,6.7099,5.9439,0.8927,0.2512,2.4,8.08,2.21,2.02,2.14,16.85,未混改或极低混改,尚未发生混改
103145,002232,启明信息,2025-12-31,408548455.0,,408548455.0,,,3.0,0,1.63,57.35,0.0284,3.3491,2.9253,0.9444,0.1484,0.9,7.34,3.05,0.62,4.92,16.83,未混改或极低混改,尚未发生混改
